row_number,label,dataset_name,state_name,title
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_327.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_327.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_327.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
329,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,The effect of diaries written by relatives for intensive care patients on posttraumatic stress (DRIP study): protocol for a randomized controlled trial and mixed methods study
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_329.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
330,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,"Limited effect of omega-3 fatty acids on the quality of life in survivors of traumatic injury: A randomized, placebo-controlled trial"
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_330.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
334,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Effectiveness of a programme of exercise on physical function in survivors of critical illness following discharge from the ICU: study protocol for a randomised controlled trial (REVIVE)
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_334.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
335,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Follow-up care for infants with chronic lung disease: a randomized comparison of community- and center-based models
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_335.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
34,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,"The use, prevalence and potential benefits of a diary as a therapeutic intervention/tool to aid recovery following critical illness in intensive care: a literature review"
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_34.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
348,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,"A rehabilitation intervention to promote physical recovery following intensive care: a detailed description of construct development, rationale and content together with proposed taxonomy to capture processes in a randomised controlled trial"
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_348.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
351,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,The effect of augmenting early nutritional energy delivery on quality of life and employment status one year after ICU admission
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_351.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
371,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Effect of a Primary Care Management Intervention on Mental Health-Related Quality of Life Among Survivors of Sepsis: A Randomized Clinical Trial
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_371.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
372,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Long-term courses of sepsis survivors: effects of a primary care management intervention
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
58,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Low serum Kallistatin level was associated with poor neurological outcome of out-of-hospital cardiac arrest survivors: Proteomics study
324,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Prolonged acute care and post-acute care admission and recovery of physical function in survivors of acute respiratory failure: a secondary analysis of a randomized controlled trial
414,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Improving Recovery and Outcomes Every Day after the ICU (IMPROVE): study protocol for a randomized controlled trial
143,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Early mobilization of critically ill patients in the intensive care unit: A systematic review and meta-analysis
129,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Non-pharmacological interventions to reduce ICU-related psychological distress: a systematic review
131,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Hyperbaric oxygen therapy for the treatment of traumatic brain injury: a meta-analysis
111,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_372.h5,Long-Term Morbidities in Children with Critical Illness: Gaps and Opportunities
377,1,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_377.h5,Quality of Life Improves with Individualized Home-based Exercises in Critical Care Survivors
247,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_377.h5,Six-month outcome of critically ill patients given glutamine-supplemented parenteral nutrition
52,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_377.h5,Early Mobilization and Rehabilitation in the ICU: Moving Back to the Future
105,0,data\Post_intensive_care_treatment_noisy_inclusion.csv,output\simulation\Post_intensive_care_treatment_noisy_inclusion\state_files\state_Post_intensive_care_treatment_noisy_inclusion_377.h5,Health care resource use and costs of two-year survivors of acute lung injury. An observational cohort study
